"productkey","orderdatekey","duedatekey","shipdatekey","customerkey","totalproductcost","salesamount"
480,"20220621",20220703,20220628,22272,1,"2.29"
484,"20220621",20220703,20220628,22272,3,"7.95"
390,"20220621",20220703,20220628,14880,713,"1120.49"
388,"20220621",20220703,20220628,20118,713,"1120.49"
237,"20220621",20220703,20220628,20118,38,"49.99"
382,"20220621",20220703,20220628,23940,713,"1120.49"
384,"20220621",20220703,20220628,19480,713,"1120.49"
529,"20220621",20220703,20220628,19480,1,"3.99"
539,"20220621",20220703,20220628,19480,9,"24.99"
480,"20220621",20220703,20220628,19480,1,"2.29"
606,"20220621",20220703,20220628,22458,344,"539.99"
538,"20220621",20220703,20220628,22458,8,"21.49"
480,"20220621",20220703,20220628,22458,1,"2.29"
606,"20220621",20220703,20220628,26886,344,"539.99"
479,"20220621",20220703,20220628,26886,3,"8.99"
477,"20220621",20220703,20220628,26886,2,"4.99"
563,"20220621",20220703,20220628,16196,1482,"2384.07"
477,"20220621",20220703,20220628,16196,2,"4.99"
479,"20220621",20220703,20220628,16196,3,"8.99"
491,"20220621",20220703,20220628,16196,42,"53.99"
561,"20220621",20220703,20220628,13576,1482,"2384.07"
477,"20220621",20220703,20220628,13576,2,"4.99"
479,"20220621",20220703,20220628,13576,3,"8.99"
465,"20220621",20220703,20220628,13576,9,"24.49"
576,"20220621",20220703,20220628,28524,1482,"2384.07"
477,"20220621",20220703,20220628,28524,2,"4.99"
479,"20220621",20220703,20220628,28524,3,"8.99"
570,"20220621",20220703,20220628,29064,461,"742.35"
479,"20220621",20220703,20220628,29064,3,"8.99"
477,"20220621",20220703,20220628,29064,2,"4.99"
222,"20220621",20220703,20220628,29064,13,"34.99"
467,"20220621",20220703,20220628,29064,9,"24.49"
574,"20220621",20220703,20220628,11076,1482,"2384.07"
573,"20220621",20220703,20220628,11092,1482,"2384.07"
479,"20220621",20220703,20220628,11092,3,"8.99"
574,"20220621",20220703,20220628,11448,1482,"2384.07"
488,"20220621",20220703,20220628,11448,42,"53.99"
363,"20220622",20220704,20220629,14191,1252,"2294.99"
222,"20220622",20220704,20220629,14191,13,"34.99"
225,"20220622",20220704,20220629,14191,7,"8.99"
361,"20220622",20220704,20220629,13577,1252,"2294.99"
478,"20220622",20220704,20220629,13577,4,"9.99"
359,"20220622",20220704,20220629,14791,1252,"2294.99"
478,"20220622",20220704,20220629,14791,4,"9.99"
477,"20220622",20220704,20220629,14791,2,"4.99"
222,"20220622",20220704,20220629,14791,13,"34.99"
359,"20220622",20220704,20220629,12231,1252,"2294.99"
478,"20220622",20220704,20220629,12231,4,"9.99"
225,"20220622",20220704,20220629,11520,7,"8.99"
225,"20220622",20220704,20220629,12933,7,"8.99"
539,"20220622",20220704,20220629,14665,9,"24.99"
529,"20220622",20220704,20220629,14665,1,"3.99"
480,"20220622",20220704,20220629,14665,1,"2.29"
222,"20220622",20220704,20220629,11262,13,"34.99"
463,"20220622",20220704,20220629,11262,9,"24.49"
535,"20220622",20220704,20220629,13136,9,"24.99"
480,"20220622",20220704,20220629,13136,1,"2.29"
535,"20220622",20220704,20220629,13004,9,"24.99"
529,"20220622",20220704,20220629,15602,1,"3.99"
539,"20220622",20220704,20220629,15602,9,"24.99"
485,"20220622",20220704,20220629,19097,8,"21.98"
538,"20220622",20220704,20220629,19955,8,"21.49"
225,"20220622",20220704,20220629,19955,7,"8.99"
530,"20220622",20220704,20220629,27703,2,"4.99"
476,"20220622",20220704,20220629,22148,26,"69.99"
529,"20220622",20220704,20220629,15822,1,"3.99"
480,"20220622",20220704,20220629,15822,1,"2.29"
484,"20220622",20220704,20220629,15822,3,"7.95"
530,"20220622",20220704,20220629,28937,2,"4.99"
480,"20220622",20220704,20220629,28937,1,"2.29"
478,"20220622",20220704,20220629,15232,4,"9.99"
477,"20220622",20220704,20220629,15232,2,"4.99"
583,"20220622",20220704,20220629,17789,1083,"1700.99"
490,"20220622",20220704,20220629,17789,42,"53.99"
593,"20220622",20220704,20220629,17798,308,"564.99"
478,"20220622",20220704,20220629,17798,4,"9.99"
477,"20220622",20220704,20220629,17798,2,"4.99"
214,"20220622",20220704,20220629,17798,13,"34.99"
595,"20220622",20220704,20220629,17815,308,"564.99"
485,"20220622",20220704,20220629,17815,8,"21.98"
478,"20220622",20220704,20220629,17815,4,"9.99"
477,"20220622",20220704,20220629,17815,2,"4.99"
489,"20220622",20220704,20220629,17815,42,"53.99"
463,"20220622",20220704,20220629,17815,9,"24.49"
480,"20220622",20220704,20220629,11225,1,"2.29"
540,"20220622",20220704,20220629,16870,12,"32.60"
529,"20220622",20220704,20220629,25422,1,"3.99"
540,"20220622",20220704,20220629,25422,12,"32.60"
214,"20220622",20220704,20220629,25422,13,"34.99"
529,"20220622",20220704,20220629,24965,1,"3.99"
540,"20220622",20220704,20220629,24965,12,"32.60"
217,"20220622",20220704,20220629,24965,13,"34.99"
536,"20220622",20220704,20220629,23817,11,"29.99"
478,"20220622",20220704,20220629,23258,4,"9.99"
477,"20220622",20220704,20220629,23258,2,"4.99"
477,"20220622",20220704,20220629,21245,2,"4.99"
478,"20220622",20220704,20220629,21245,4,"9.99"
484,"20220622",20220704,20220629,21245,3,"7.95"
478,"20220622",20220704,20220629,14724,4,"9.99"
477,"20220622",20220704,20220629,14724,2,"4.99"
480,"20220622",20220704,20220629,14724,1,"2.29"
528,"20220622",20220704,20220629,23245,2,"4.99"
214,"20220622",20220704,20220629,23245,13,"34.99"
528,"20220622",20220704,20220629,15403,2,"4.99"
214,"20220622",20220704,20220629,15403,13,"34.99"
485,"20220622",20220704,20220629,15277,8,"21.98"
478,"20220622",20220704,20220629,15277,4,"9.99"
477,"20220622",20220704,20220629,15277,2,"4.99"
214,"20220622",20220704,20220629,15277,13,"34.99"
465,"20220622",20220704,20220629,15277,9,"24.49"
535,"20220622",20220704,20220629,14989,9,"24.99"
528,"20220622",20220704,20220629,14989,2,"4.99"
480,"20220622",20220704,20220629,14989,1,"2.29"
485,"20220622",20220704,20220629,14805,8,"21.98"
487,"20220622",20220704,20220629,14805,21,"54.99"
463,"20220622",20220704,20220629,14805,9,"24.49"
537,"20220622",20220704,20220629,13819,13,"35.00"
537,"20220622",20220704,20220629,29372,13,"35.00"
528,"20220622",20220704,20220629,29372,2,"4.99"
529,"20220622",20220704,20220629,17935,1,"3.99"
539,"20220622",20220704,20220629,17935,9,"24.99"
214,"20220622",20220704,20220629,17935,13,"34.99"
529,"20220622",20220704,20220629,19495,1,"3.99"
214,"20220622",20220704,20220629,19495,13,"34.99"
541,"20220622",20220704,20220629,23761,11,"28.99"
530,"20220622",20220704,20220629,23761,2,"4.99"
217,"20220622",20220704,20220629,23761,13,"34.99"
530,"20220622",20220704,20220629,12799,2,"4.99"
217,"20220622",20220704,20220629,12799,13,"34.99"
537,"20220622",20220704,20220629,11279,13,"35.00"
528,"20220622",20220704,20220629,11279,2,"4.99"
480,"20220622",20220704,20220629,11279,1,"2.29"
537,"20220622",20220704,20220629,13756,13,"35.00"
528,"20220622",20220704,20220629,13756,2,"4.99"
214,"20220622",20220704,20220629,13756,13,"34.99"
467,"20220622",20220704,20220629,13756,9,"24.49"
537,"20220622",20220704,20220629,12097,13,"35.00"
485,"20220622",20220704,20220629,12097,8,"21.98"
528,"20220622",20220704,20220629,14567,2,"4.99"
537,"20220622",20220704,20220629,14567,13,"35.00"
480,"20220622",20220704,20220629,14567,1,"2.29"
484,"20220622",20220704,20220629,14567,3,"7.95"
537,"20220622",20220704,20220629,12204,13,"35.00"
528,"20220622",20220704,20220629,12204,2,"4.99"
485,"20220622",20220704,20220629,12204,8,"21.98"
222,"20220622",20220704,20220629,12204,13,"34.99"
485,"20220622",20220704,20220629,16012,8,"21.98"
480,"20220622",20220704,20220629,16012,1,"2.29"
485,"20220622",20220704,20220629,17483,8,"21.98"
480,"20220622",20220704,20220629,17483,1,"2.29"
484,"20220622",20220704,20220629,17483,3,"7.95"
231,"20220622",20220704,20220629,12278,38,"49.99"
594,"20220622",20220704,20220629,19657,308,"564.99"
535,"20220622",20220704,20220629,19657,9,"24.99"
528,"20220622",20220704,20220629,19657,2,"4.99"
480,"20220622",20220704,20220629,19657,1,"2.29"
486,"20220622",20220704,20220629,19657,59,"159.00"
363,"20220622",20220704,20220629,13978,1252,"2294.99"
485,"20220622",20220704,20220629,13978,8,"21.98"
478,"20220622",20220704,20220629,13978,4,"9.99"
477,"20220622",20220704,20220629,13978,2,"4.99"
363,"20220622",20220704,20220629,13999,1252,"2294.99"
353,"20220622",20220704,20220629,11777,1266,"2319.99"
478,"20220622",20220704,20220629,11777,4,"9.99"
477,"20220622",20220704,20220629,11777,2,"4.99"
480,"20220622",20220704,20220629,11777,1,"2.29"
378,"20220622",20220704,20220629,19951,1555,"2443.35"
583,"20220622",20220704,20220629,23408,1083,"1700.99"
231,"20220622",20220704,20220629,23408,38,"49.99"
463,"20220622",20220704,20220629,23408,9,"24.49"
376,"20220622",20220704,20220629,20227,1555,"2443.35"
540,"20220622",20220704,20220629,20227,12,"32.60"
376,"20220622",20220704,20220629,19979,1555,"2443.35"
477,"20220622",20220704,20220629,19979,2,"4.99"
479,"20220622",20220704,20220629,19979,3,"8.99"
487,"20220622",20220704,20220629,19979,21,"54.99"
388,"20220622",20220704,20220629,25037,713,"1120.49"
490,"20220622",20220704,20220629,25037,42,"53.99"
569,"20220622",20220704,20220629,29011,461,"742.35"
479,"20220622",20220704,20220629,29011,3,"8.99"
477,"20220622",20220704,20220629,29011,2,"4.99"
566,"20220622",20220704,20220629,26546,461,"742.35"
541,"20220622",20220704,20220629,26546,11,"28.99"
530,"20220622",20220704,20220629,26546,2,"4.99"
578,"20220622",20220704,20220629,25412,755,"1214.85"
225,"20220622",20220704,20220629,25412,7,"8.99"
481,"20220622",20220704,20220629,25401,3,"8.99"
563,"20220622",20220704,20220629,25401,1482,"2384.07"
605,"20220622",20220704,20220629,17669,344,"539.99"
538,"20220622",20220704,20220629,17669,8,"21.49"
529,"20220622",20220704,20220629,17669,1,"3.99"
214,"20220622",20220704,20220629,17669,13,"34.99"
467,"20220622",20220704,20220629,17669,9,"24.49"
584,"20220622",20220704,20220629,22294,344,"539.99"
529,"20220622",20220704,20220629,22294,1,"3.99"
538,"20220622",20220704,20220629,22294,8,"21.49"
217,"20220622",20220704,20220629,22294,13,"34.99"
228,"20220622",20220704,20220629,22294,38,"49.99"
384,"20220622",20220704,20220629,19113,713,"1120.49"
529,"20220622",20220704,20220629,19113,1,"3.99"
539,"20220622",20220704,20220629,19113,9,"24.99"
222,"20220622",20220704,20220629,19113,13,"34.99"
580,"20220622",20220704,20220629,17464,1083,"1700.99"
539,"20220622",20220704,20220629,17464,9,"24.99"
234,"20220622",20220704,20220629,17464,38,"49.99"
225,"20220622",20220704,20220629,17464,7,"8.99"
581,"20220622",20220704,20220629,20673,1083,"1700.99"
489,"20220622",20220704,20220629,20673,42,"53.99"
587,"20220623",20220705,20220630,17065,420,"769.49"
476,"20220623",20220705,20220630,17065,26,"69.99"
357,"20220623",20220705,20220630,13592,1266,"2319.99"
214,"20220623",20220705,20220630,13592,13,"34.99"
479,"20220623",20220705,20220630,11142,3,"8.99"
477,"20220623",20220705,20220630,11142,2,"4.99"
487,"20220623",20220705,20220630,11142,21,"54.99"
228,"20220623",20220705,20220630,11814,38,"49.99"
225,"20220623",20220705,20220630,11814,7,"8.99"
535,"20220623",20220705,20220630,12351,9,"24.99"
528,"20220623",20220705,20220630,12351,2,"4.99"
473,"20220623",20220705,20220630,12351,24,"63.50"
590,"20220623",20220705,20220630,17094,420,"769.49"
237,"20220623",20220705,20220630,17094,38,"49.99"
587,"20220623",20220705,20220630,15661,420,"769.49"
528,"20220623",20220705,20220630,15661,2,"4.99"
536,"20220623",20220705,20220630,15661,11,"29.99"
222,"20220623",20220705,20220630,15661,13,"34.99"
529,"20220623",20220705,20220630,11192,1,"3.99"
222,"20220623",20220705,20220630,11192,13,"34.99"
529,"20220623",20220705,20220630,11260,1,"3.99"
222,"20220623",20220705,20220630,11260,13,"34.99"
535,"20220623",20220705,20220630,26346,9,"24.99"
528,"20220623",20220705,20220630,26346,2,"4.99"
217,"20220623",20220705,20220630,26346,13,"34.99"
538,"20220623",20220705,20220630,27030,8,"21.49"
530,"20220623",20220705,20220630,26702,2,"4.99"
541,"20220623",20220705,20220630,26702,11,"28.99"
214,"20220623",20220705,20220630,26702,13,"34.99"
536,"20220623",20220705,20220630,23483,11,"29.99"
480,"20220623",20220705,20220630,23483,1,"2.29"
535,"20220623",20220705,20220630,25843,9,"24.99"
480,"20220623",20220705,20220630,25843,1,"2.29"
536,"20220623",20220705,20220630,22361,11,"29.99"
528,"20220623",20220705,20220630,22361,2,"4.99"
478,"20220623",20220705,20220630,16964,4,"9.99"
477,"20220623",20220705,20220630,16964,2,"4.99"
475,"20220623",20220705,20220630,19805,26,"69.99"
478,"20220623",20220705,20220630,20464,4,"9.99"
477,"20220623",20220705,20220630,20464,2,"4.99"
484,"20220623",20220705,20220630,20464,3,"7.95"
477,"20220623",20220705,20220630,12147,2,"4.99"
225,"20220623",20220705,20220630,12147,7,"8.99"
528,"20220623",20220705,20220630,15505,2,"4.99"
480,"20220623",20220705,20220630,15505,1,"2.29"
477,"20220623",20220705,20220630,16242,2,"4.99"
480,"20220623",20220705,20220630,16242,1,"2.29"
540,"20220623",20220705,20220630,15681,12,"32.60"
529,"20220623",20220705,20220630,15681,1,"3.99"
217,"20220623",20220705,20220630,15681,13,"34.99"
475,"20220623",20220705,20220630,28545,26,"69.99"
489,"20220623",20220705,20220630,28545,42,"53.99"
225,"20220623",20220705,20220630,28545,7,"8.99"
489,"20220623",20220705,20220630,26367,42,"53.99"
467,"20220623",20220705,20220630,26367,9,"24.49"
538,"20220623",20220705,20220630,21058,8,"21.49"
529,"20220623",20220705,20220630,21058,1,"3.99"
225,"20220623",20220705,20220630,21058,7,"8.99"
217,"20220623",20220705,20220630,21058,13,"34.99"
529,"20220623",20220705,20220630,24556,1,"3.99"
480,"20220623",20220705,20220630,24556,1,"2.29"
529,"20220623",20220705,20220630,24543,1,"3.99"
228,"20220623",20220705,20220630,24543,38,"49.99"
530,"20220623",20220705,20220630,16591,2,"4.99"
530,"20220623",20220705,20220630,13566,2,"4.99"
225,"20220623",20220705,20220630,13566,7,"8.99"
537,"20220623",20220705,20220630,14574,13,"35.00"
528,"20220623",20220705,20220630,14574,2,"4.99"
485,"20220623",20220705,20220630,14574,8,"21.98"
480,"20220623",20220705,20220630,14574,1,"2.29"
485,"20220623",20220705,20220630,12797,8,"21.98"
214,"20220623",20220705,20220630,12797,13,"34.99"
489,"20220623",20220705,20220630,11407,42,"53.99"
590,"20220623",20220705,20220630,14495,420,"769.49"
476,"20220623",20220705,20220630,14495,26,"69.99"
587,"20220623",20220705,20220630,14565,420,"769.49"
217,"20220623",20220705,20220630,14565,13,"34.99"
588,"20220623",20220705,20220630,14386,420,"769.49"
476,"20220623",20220705,20220630,14386,26,"69.99"
491,"20220623",20220705,20220630,14386,42,"53.99"
465,"20220623",20220705,20220630,14386,9,"24.49"
594,"20220623",20220705,20220630,15893,308,"564.99"
485,"20220623",20220705,20220630,15893,8,"21.98"
225,"20220623",20220705,20220630,15893,7,"8.99"
231,"20220623",20220705,20220630,15893,38,"49.99"
361,"20220623",20220705,20220630,13977,1252,"2294.99"
528,"20220623",20220705,20220630,13977,2,"4.99"
537,"20220623",20220705,20220630,13977,13,"35.00"
480,"20220623",20220705,20220630,13977,1,"2.29"
484,"20220623",20220705,20220630,13977,3,"7.95"
355,"20220623",20220705,20220630,13658,1266,"2319.99"
485,"20220623",20220705,20220630,13658,8,"21.98"
480,"20220623",20220705,20220630,13658,1,"2.29"
359,"20220623",20220705,20220630,11779,1252,"2294.99"
353,"20220623",20220705,20220630,14290,1266,"2319.99"
485,"20220623",20220705,20220630,14290,8,"21.98"
222,"20220623",20220705,20220630,14290,13,"34.99"
569,"20220623",20220705,20220630,14929,461,"742.35"
570,"20220623",20220705,20220630,14947,461,"742.35"
541,"20220623",20220705,20220630,14947,11,"28.99"
225,"20220623",20220705,20220630,14947,7,"8.99"
530,"20220623",20220705,20220630,14947,2,"4.99"
579,"20220623",20220705,20220630,18626,755,"1214.85"
228,"20220623",20220705,20220630,18626,38,"49.99"
463,"20220623",20220705,20220630,18626,9,"24.49"
577,"20220623",20220705,20220630,19311,755,"1214.85"
214,"20220623",20220705,20220630,19311,13,"34.99"
589,"20220623",20220705,20220630,11134,420,"769.49"
376,"20220623",20220705,20220630,20238,1555,"2443.35"
374,"20220623",20220705,20220630,19959,1555,"2443.35"
222,"20220623",20220705,20220630,19959,13,"34.99"
604,"20220623",20220705,20220630,28324,344,"539.99"
479,"20220623",20220705,20220630,28324,3,"8.99"
606,"20220623",20220705,20220630,22411,344,"539.99"
477,"20220623",20220705,20220630,22411,2,"4.99"
479,"20220623",20220705,20220630,22411,3,"8.99"
217,"20220623",20220705,20220630,22411,13,"34.99"
606,"20220623",20220705,20220630,27354,344,"539.99"
561,"20220623",20220705,20220630,11108,1482,"2384.07"
222,"20220623",20220705,20220630,11108,13,"34.99"
568,"20220623",20220705,20220630,26581,461,"742.35"
225,"20220623",20220705,20220630,26581,7,"8.99"
225,"20220623",20220705,20220630,26600,7,"8.99"
572,"20220623",20220705,20220630,26600,461,"742.35"
569,"20220623",20220705,20220630,26608,461,"742.35"
479,"20220623",20220705,20220630,26608,3,"8.99"
477,"20220623",20220705,20220630,26608,2,"4.99"
489,"20220623",20220705,20220630,26608,42,"53.99"
569,"20220623",20220705,20220630,26513,461,"742.35"
222,"20220623",20220705,20220630,26513,13,"34.99"
562,"20220623",20220705,20220630,25623,1482,"2384.07"
479,"20220623",20220705,20220630,25623,3,"8.99"
477,"20220623",20220705,20220630,25623,2,"4.99"
605,"20220623",20220705,20220630,22295,344,"539.99"
538,"20220623",20220705,20220630,22295,8,"21.49"
529,"20220623",20220705,20220630,22295,1,"3.99"
217,"20220623",20220705,20220630,22295,13,"34.99"
386,"20220623",20220705,20220630,20194,713,"1120.49"
488,"20220623",20220705,20220630,20194,42,"53.99"
388,"20220623",20220705,20220630,20197,713,"1120.49"
539,"20220623",20220705,20220630,20197,9,"24.99"
390,"20220623",20220705,20220630,20291,713,"1120.49"
539,"20220623",20220705,20220630,20291,9,"24.99"
529,"20220623",20220705,20220630,20291,1,"3.99"
480,"20220623",20220705,20220630,20291,1,"2.29"
605,"20220623",20220705,20220630,22644,344,"539.99"
473,"20220623",20220705,20220630,22644,24,"63.50"
